序号,Unit,单词,真题词频,完整释义（保留红色）,标红释义
346,5,leaf,0,n.叶子，（书刊的)一页，一张，金属薄片,叶子；一页
347,5,leaflet,0,n.小叶，嫩时，传单，活页,传单
348,5,league,0,n.同盟，联盟，联合会，联赛，级别;水平;里格（长度单位，约3英里),联盟；联赛；里格
349,5,leak,0,".漏洞，裂终，漏出物，油露，透露v漏，渗，油右消息,走漏",泄露；走漏
350,5,lean,0,adj.瘦的，少脂肪的，无脂肪的，贫兰的;收益少的，质量低劣的v斜，倾斜，届身，靠，倚;有倾向（或偏向)【解】adj.少量的,瘦的；无脂肪的；靠；倚；少量的
351,5,leap,0,n./v.跳跃【解】n.激增,跳妈；激增
352,5,lease,0,n.租借，租约，租期vt.出租，租出，租得,租约；出租
353,5,leather,0,n.皮革，皮革制品,皮革；皮革制品
354,5,mechanic,0,n.技工，机修工【解】n.力学，机械学,技工；力学；机械学
355,5,mechanical,0,adj.机械的，机械似的，呆板的,机械的；呆板的
356,5,mechanism,0,n.机械装置，机构，机制【解】n.方法,机制；方法
357,5,nickname,0,绰号此给…超绩号,绰号
358,5,nightmare,0,n.梦厦，避梦，可怕的事物,恒梦；可怕的事物
359,5,nominal,0,adj.名义上的，有名无实的，（（余额、租金)微不足道的，象征性的,名义上的；象征性的
360,5,nominate,0,vt.提名，推荐，任命，指定,提名；推荐；任命
361,5,pleasure,0,n.愉快，快乐，乐事，乐趣,愉快；乐事
362,5,pledge,0,n.保证，拆言，上誓约，抵押，典押vt.许诺，保证，发拆，用…抵押，用…典押,保证；誓言
363,5,plentiful,0,adj.富裕的，丰富的,丰富的
364,5,pneumonia,0,n.肺炎,肺炎
365,5,pocket,0,n.衣袋，口乡，袋子，资金，财力，小块区域、小范围adj.袖珍的，小型的,口袋；小范围
366,5,poison,0,vt.放毒，毒害，毒死mn.毒物，毒药,放毒；毒害
367,5,poisonous,0,adj.有毒的，亚毒的，收恶的，讨厌的,有毒的；恶毒的
368,5,regard,0,n.注意，关心;尊敬，尊重；问候,看待；注视
369,5,regarding,0,prep.关于,关于
370,5,regardless,0,adj.不留心的，不注意的adv不顾（后果地),不注意的；不顾
371,5,regime,0,n.政体，制度,政体；制度
372,5,register,0,vt.登记，注册，（（仪表等)指示，自动记下，（（邮件)挂号mn.登记，注册,登记；注册
373,5,rehearse,0,v.排练，排沉，（（使)熟练掌握,排练；(使)熟练掌握
374,5,reign,0,v.当政，统治，盛行，支配n.统治，统治权，统治时期，支配，影响,当政；统治；统治时期
375,5,rein,0,n.疆绳，安全绳套，保护带控制，支配:拘束物v用缉绳勒马;控制，驾驭,控制
376,5,reinforce,0,v.必增援，加强,加强
377,5,simulate,0,此假装，冒序，模仿，扮沉;模所,模仿；模拟
378,5,simultaneous,0,adj.同时的，同时发生的,同时发生的
379,5,sin,0,n.罪，罪恶v犯过错,罪恶
380,5,sincere,0,adj.诚雪的，真实的，诚恳的,诚雪的；真实的；诚恳的
381,5,single,0,adj.单一的，单个的，单人的，未婚的，独身的【解】v.单独挑出,单一的；单个的；独身的；单独挑出
382,5,singular,0,adj.非凡的，卓越的，单数的,非凡的
383,5,sink,0,V(sank，sunk)（使)下沉，陷入（（某种状态)，使下沉，使下陷n.水槽，水池,(使)下沉
384,5,sip,0,v.小口地喝，呼茶，咀饮n.吸，哩,小口地喝
385,5,siren,0,n.警报声，警报器,警报器
386,5,thumb,0,n.拇指【解】v.快速翻阅,拇指；快速翻阅
387,5,thunder,0,n.雷（声)，和又隆声打雷，雷鸣，大声说，吼叫,雷（声)
388,5,tick,0,n.（（钟声等发出的)滴答声;（核对账目等时画的)记号（如钩号、点子等)v.发出滴答声，给…标记号,
389,5,ticket,0,n.票，入场券，标签，（（交通违章)罚款传票,票；入场券
390,5,wealth,0,n.财富，财产;大量,财富；财产
391,5,wealthy,0,adj.富裕的，丰富的,富裕的
392,5,weapon,0,n.武器，兵器,武器；兵器
393,5,weave,0,v.织，编，编制，编排，编造，组合，交织,织；编
394,5,web,0,n.网，师蛛网，周密的布置，圈套,网；圈套
395,5,wedge,0,n.模子，三角木!栋形物vt.攀入，攀牢；挤入，插入,模子；模形物
396,5,jungle,0,n.（热带)丛林，密林;尔广我诈的环境;危险地带,尔义我诈的环境；危险地带
397,5,junction,0,mn连接，接合，交叉点，接合处，汇侣处，枢纽站,汇合处
398,5,junior,0,adj.年少的，年幼的，等级较低的，资历较浅的，（（美国中学或大学)三年级的_n.年少者，低班生;下级，晚非，（美国中学或大学的)三年级学生,等级较低的；三年级学生
399,5,juvenile,0,adj.青少年的，幼稚的_n.青少年，少年读物,青少年的；青少年
400,5,junk,0,n.垃圾，质量低劣的东西v把（无用的东西)丢弃，废弃,垃圾；废弃
401,5,unload,0,v.印（（货)，和外下,印（货)
402,5,upper,0,adj.上面的，上部的，较高的,上部的；较高的
403,5,upright,0,adj.挺直的，垂直的;正直的，诚实的adv竖直地，挺直地,垂直的；竖直地
404,5,upstairs,0,adv.在楼上，往楼上,在楼上
405,5,upward,0,adv.向上，往上，……以上adj.向上的，上升的,向上；向上的；上升的
406,6,skate,0,vv溜冰，滑冰n冰鞋,滑冰；冰鞋
407,6,ski,0,mn雪机溃雪Vi滑雪,滑雪
408,6,skill,0,n.技巧，技艺，技术，技能,技术；技能
409,6,skilled,0,adj.有技能的，熟练的,有技能的；熟练的
410,6,skillful / skilful,0,adj.(in，at)灵巧的，娴熟的，熟练的,灵巧的；熟练的
411,6,skim,0,vt.（从液体的表面)撒去，掠过或探过（（某物的表面);略读，快读,略读
412,6,skin,0,"n.皮，皮肤;兽皮，皮毛；外皮，外壳vt,剥皮",皮；皮肤
413,6,skip,0,v.跳，蹦，很快地改变（话题、职业等)，跳读，遗漏n.跳跃，轻快的跳【解】v.略过，跳过,跳；略过；跳过
414,6,skull,0,n.颇骨，头骨，脑袋,颅骨；脑袋
415,6,skyscraper,0,n.摩天大楼,摩天大楼
416,6,slam,0,vt.酝地关上，秤地放下，狐力挟击，冲击nm.三，猛击，撞击,生地关上；猛击
417,6,slap,0,n./vt.拍，掌击,拍
418,6,slaughter,0,v/n.履宁，残杀，彻底击败,屠宰；彻底击败
419,6,sleeve,0,n.袖子,袖子
420,6,slender,0,adj.苗条的，修（细)长的;微薄的，不足的,苗条的；微薄的
421,6,slice,0,n.薄片，切片;部分，份vt.切,薄片；部分；切
422,6,slide,0,v(slid，slid)滑行，滑动，滑落，悄悄地走，徐徐而行n.滑行，滑动，滑落;涓道，滑梯;幻灯片,滑行；滑动
423,6,slight,0,adj.纤细的，瘦弱的;轻微的，微小的,轻微的；微小的
424,6,slim,0,adj.苗条的，薄的，微小的，不够大的V（用运动、节食等)减轻体重使体形苗条,薄的
425,6,climate,0,n.风气，社会思潮，气氛;气候,风气；气候
426,6,climax,0,n.顶点，高潮,高潮
427,6,climb,0,n.攀项，爬v现登，疏,攀登；双
428,6,clip,0,心剪，修剪;钳，夹住nm夹，钳，回形针【解】n.片段,剪，修剪；片段
429,6,cloak,0,n.外套，斗鞍v掩盖，掩饰,掩盖；掩饰
430,6,clockwise,0,adv/adj.顺时针方向地（的),顺时针方向地（的)
431,6,clone,0,n.无性繁殖，复制vt.（（使)无性繁殖，[比喻]复制,（使)无性繁殖；复制
432,6,descend,0,v.下来，下降,下来；下降
433,6,descendant,0,n.子孙，后代,后代
434,6,descent,0,n.降落，下降，血统，家世,下降；血统
435,6,desert,0,n.沙漠，不毛之地v抛弃，售弃,沙漠；抛弃
436,6,endow,0,必资助，捐助，使某人天生具有（任何好的品质或能力),资助；捐助
437,6,endure,0,vv忍受持久，持续,持续
438,6,endurance,0,n.恺耐（(力)，持久（力)，耐久（（性),忍耐(力)
439,6,graph,0,n.图表，曲线图,图表；曲线图
440,6,graphic,0,adj.生动的，书写的，绘画的，图示的【解】n.图表，图形,生动的；图表；图形
441,6,grateful,0,adj.(to，for)感激的，感谢的,感激的；感谢的
442,6,gratitude,0,"nm感激,感谢",感谢
443,6,grave,0,n.坟墓adj.严肃的，庄重的【解】n.死亡,严肃的；死亡
444,6,gravity,0,n.重力，引力，严肃，严重,重力；引力
445,6,graze,0,v（指牛、羊等)吃青草，放牧，擦破，磨探，蹦n.皮肤擦伤之处，擦伤,吃青草；放牧；探伤
446,6,grease,0,"n.油脂，动物脂vt,抹油，润滑，使便于通过",油脂；抹油
447,6,inhabit,0,vt.居住于，栖息于,居住于；栖息于
448,6,inhabitant,0,n.居民，住户，栖息的动物,居民；栖息的动物
449,6,inhale,0,v.吸入，吸气,吸入；吸气
450,6,inherent,0,adj.固有的，内在的，天生的,固有的；内在的；天生的
451,6,inherit,0,vt.继承,继承
452,6,inhibit,0,Vt.使某人不能做轻易可做的事，阻碍或抑制（某过程或行动),阻碍或抑制
453,6,medal,0,n.奖章，遇章，纪念章,奖章；勋章
454,6,medical,0,adj.医学的，医疗的，医药的，内科的,医学的；医疗的；内科的
455,6,medicine,0,n.内服药，医药，医术，医学,内服药；医学
456,6,medieval,0,adj.中世纪的，仿中世纪的;老式的，（贬)原始的,中世纪的
457,6,meet,0,达到（目标等)，符合（标准等),遇见；开会；迎接；满足
458,6,melody,0,n.曲调，歌曲，主调，主旋律,曲调；主旋律
459,6,melt,0,v（（使)融化，（（使)熔化，(使)淤解，(使)消散，(使)逐渐消失；(使)心软,（使)融化；（使)熔化
460,6,plight,0,n.昔难，困境vt.保证，约定,苦难；困境
461,6,plough / plow,0,n.犁;犁过的地，耕地v地)，耕（地)【解】v（一through)缓慢或费力地取得进展,犁(地)；缓慢或费力地取得进展
462,6,plug,0,n.塞子，栓;插头，插座v(plugged)堵塞，给…接通电源，连接,
463,6,plumber,0,n.水管工人,水管工人
464,6,plunge,0,v.猛地投入（或插入)，陷入，章受，狐冲，（（价格、温度等)狐跌，下降,猛地投入（或插入)；陷入
465,6,plural,0,adj.复数的_n.复数,复数的；复数
466,6,plus,0,prep.加上adj.正的，加的，（电)阳性的_n.加号，正号【解】n.优势,加上；优势
467,6,fiber / fibre,0,n.纤维，纤维质,纤维质
468,6,file,0,n.铀刀;文件，档案v键;存档，归档;提交，呈报【解】】vt.提出（申请),文件；档案；键；提交；提出
469,6,fill,0,v(with)充满，装满，填满，填塞，堵塞(洞、隙等)【解】v.担任,充满；装满；堵塞；担任
470,6,film,0,n.电影，胶卷，薄膜vv把…)拍成电影,电影；落膜
471,6,filter,0,n.滤器，滤纸v过滤【解】v(消息、信息、新闻等)慢慢传开,过滤；慢慢传开
472,6,relax,0,v（（使)松弛，放松,放松
473,6,relay,0,v.中继转播，转播，收到并传出（信息)，传递，转达n.接蔡的一组人，蔡换队;接力赛,传递；接力赛
474,6,release,0,vt.释放，释出;解除（义务、责任)，解脱，发布，发行,释放；发布；发行
475,6,relief,0,n.（（痛苦等)减轻，解除，援救，救济,减轻；救济
476,6,relieve,0,vt.缓解，解除，救济，救援，接蔡，蔡下,缓解
477,6,relish,0,n.（（美食等的)享受，乐趣，食欲，上胃口，意味，寓意vt.从某事物中获得乐趣，（of)有…的风味，品味，享受调味,享受；从某事物中获得乐趣
478,6,reluctant,0,adj.不情愿的，勉强的,不情愿的；勉强的
479,6,treasure,0,n.财宝，财富，珍品，珍藏品vt.珍爱，珍视，珍藏,财宝；财富
480,6,tremble,0,vi.发拌，闸拌，摇动，哆动,闸拌
481,6,tremendous,0,adj.巨大的，极大的,巨大的；极大的
482,6,trench,0,n.壕沟，战壕,战壕
483,6,usage,0,n.用法，惯用法,用法；惯用法
484,6,useful,0,adj.有用的，有益的,有用的；有益的
485,6,utmost,0,adj.最远的，极度的，极端的n.极限，极度，最大可能,极度的；极限；最大可能
486,6,bold,0,adj.勇敢的，冒失的，结实的，黑体的，粗体的,勇敢的
487,6,bolt,0,v.门（门)，关窗，栓住nm螺栓，（（门、窗的)插销【解】n.闪电,螺栓；闪电
488,6,bolster,0,v.改善，加强,改善；加强
489,6,bomb,0,n.炸弹vt又炸，投弹于,炸弹；率炸
490,6,bond,0,n.结合（物)，翻结（剂)，联结;公债，债券，契约【解】n.纽带,纽带
491,6,bone,0,n.骨（散),骨骼)
492,7,sick,0,adj.有病的，患病的;恶心的，想吐的,有病的；患病的
493,7,side,0,n.人侧面，旁边，一边;一方，一派;方面站在…的一边,侧面；旁边；一边；方面；站在…的一边
494,7,sideways,0,adv.侧身地，横着，斜着adj.斜向一边的,斜着；斜向一边的
495,7,siege,0,n./v.包围，围攻，说服，劝诱，长期折磨,包围；长期折磨
496,7,sigh,0,n.叹息，叹息声v叹息，改气,叹息；叹息声
497,7,sight,0,n.视力，视觉，望（警)见，视野，眼界，情景，奇观,视力；望(将)见；视野
498,7,sightseeing,0,n.观光，游览,观光；游览
499,7,silence,0,n.和寂静，沉默vt使沉默，使安静,寂静；沉默
500,7,silent,0,adj.农静的，无声的，沉默的,寂静的；沉默的
501,7,silicon,0,n.硅,硅
502,7,silly,0,adj.傻的，昌剧的，糊涂的,傻的；愚套的
503,7,silver,0,n.银;银器，银币vt.镀银【解】adj.银色的,银；银色的
504,7,thread,0,n.线，线状物，思绪，思路，螺纹，（（唱片的)纹，模vt.穿（针、线等);穿过，通过,线
505,7,threshold,0,n.门槛，入门，开端,门槛
506,7,throne,0,"王位,杂权",王位；君权
507,7,throw,0,v.扔，抛，投【解】v.使突然陷入,扔；投；使突然陷入
508,7,thrust,0,v（用力)推，刺，惟，插，挤mn.猛推，插，一刺，劲头，推动力【解】n.要点,推；刺；要点
509,7,unfold,0,vv展开，打开，展现，披露,展现
510,7,unfortunately,0,adv.不幸地,不幸地
511,7,uniform,0,adj.不变的，相同的，均匀的，统一的mn.制服，特种衣服,统一的；制服
512,7,unit,0,n.单位，单元，部件，元件，装置,单位；部件
513,7,unite,0,v.联合，团结，统一，合并,联合；团结；统一
514,7,unity,0,n.团结，统一，一致，和谐，整体,团结；统一
515,7,violet,0,n.紫罗兰，蓝紫色adj.野生紫罗兰色的，蓝紫色的,紫罗兰；野生紫罗兰色的
516,7,virgin,0,adj.纯净的，原始的，未开明的n.处女，未婚女子，童男,原始的；未开垦的
517,7,virus,0,n.病毒，（（精神、道德方面的)有害影响,病毒
518,7,vocal,0,adj.声音的，有声的;口头的;歌唱的nm.元音，声乐作品【解】adj.直言不讳的,直言不讳的
519,7,vocation,0,n.职业，行业,职业
520,7,voice,0,n.声音，嗓音；语态【解】n.意见vt.说出，表达,声音；嗓音；意见；表达
521,7,volatile,0,adj.（人或其情绪)易变的，无定性的，无常性的，（（人情况)可能急剧波动的，不稳定的，易恶化的，（物质)易挥发的，易发散的,不稳定的；物质)易挥发的
522,7,volcano,0,n.火山,火山
523,7,voyage,0,n.航海，航程vt航海，航行，旅行,航海；航行
524,7,waterfall,0,n.瀑布,瀑布
525,7,waterproof,0,adj.不透水的，防水的,防水的
526,7,wave,0,vv（（挥手)示意，致意，球动，挥动,（挥手)示意；挥动
527,7,wax,0,n.蜡，蜂蜡vt.打蜡,量；打量
528,7,although,0,conj.虽然，尽管，即使,虽然；尽管
529,7,altitude,0,n.高度，海拔,高度；海拔
530,7,altogether,0,adv.总共;完全地，全部地，总之,总共；完全地；总之
531,7,ambassador,0,n.大使,大使
532,7,amiable,0,adj.亲切的，和该可亲的,亲切的；和蕊可亲的
533,7,amid st,0,prep在…中,在…中
534,7,belly,0,n.腹部v（out)涨满，凸出,腹部；涨满
535,7,beloved,0,n.爱人，心爱的人adj.受爱戴的，敬爱的,心爱的人
536,7,below,0,prep.在…下面，在…以下adv在下面，向下,在…下面；在…以下
